Date,CDU/CSU,SPD,GRÜNE,FDP,LINKE,AfD,FW,BSW,Sonstige,N Polled,institute,mode
2006-06-21,35.3,30.5,9.2,11.5,10.3,0.0,0.0,0.0,3.2,2000.0,allensbach,FF
2006-05-17,37.5,30.7,7.5,10.6,9.9,0.0,0.0,0.0,3.8,,allensbach,FF
2006-04-12,37.5,30.2,8.3,10.6,9.3,0.0,0.0,0.0,4.1,2099.0,allensbach,FF
2006-03-15,38.3,30.3,8.1,11.0,9.4,0.0,0.0,0.0,2.9,2065.0,allensbach,FF
2006-02-22,37.2,31.9,7.9,9.8,9.4,0.0,0.0,0.0,3.8,2046.0,allensbach,FF
2006-01-25,37.8,30.8,8.4,9.8,8.7,0.0,0.0,0.0,4.5,1988.0,allensbach,FF
2005-12-21,36.3,32.6,8.2,10.3,9.1,0.0,0.0,0.0,3.5,2052.0,allensbach,FF
2005-11-23,35.7,32.6,8.0,10.7,8.9,0.0,0.0,0.0,4.1,,allensbach,FF
2005-10-19,36.4,33.2,8.3,9.6,9.1,0.0,0.0,0.0,3.4,2000.0,allensbach,FF
2013-09-20,39.5,27.0,9.0,5.5,9.0,4.5,0.0,0.0,3.5,1070.0,allensbach,FF
2013-09-18,39.0,26.0,11.0,6.0,9.0,3.5,0.0,0.0,3.5,1269.0,allensbach,FF
2013-09-04,40.0,25.0,12.5,6.0,7.5,3.0,0.0,0.0,3.5,1548.0,allensbach,FF
2013-08-21,39.0,24.5,13.5,7.0,7.0,3.0,0.0,0.0,4.0,1553.0,allensbach,FF
2013-07-12,40.0,25.5,12.5,6.5,6.0,3.5,0.0,0.0,4.0,1583.0,allensbach,FF
2013-06-19,38.0,26.0,14.0,6.0,7.0,3.0,0.0,0.0,4.0,1490.0,allensbach,FF
2013-05-22,39.0,27.0,13.0,6.0,6.0,3.5,0.0,0.0,3.0,1503.0,allensbach,FF
2013-05-03,38.5,26.0,15.0,5.5,6.0,3.5,0.0,0.0,2.5,,allensbach,FF
2013-04-17,38.5,28.0,15.0,5.0,7.0,0.0,0.0,0.0,3.5,1548.0,allensbach,FF
2013-03-20,39.5,26.5,15.5,6.0,6.0,0.0,0.0,0.0,4.0,15.0,allensbach,FF
2013-02-20,39.0,27.0,15.0,6.0,6.5,0.0,0.0,0.0,3.5,,allensbach,FF
2013-01-23,39.0,28.0,14.0,5.0,7.0,0.0,0.0,0.0,4.0,1653.0,allensbach,FF
2012-12-19,37.5,30.0,14.0,4.5,6.5,0.0,0.0,0.0,4.0,1611.0,allensbach,FF
2012-11-21,37.5,31.0,12.5,4.0,6.5,0.0,0.0,0.0,4.5,1606.0,allensbach,FF
2012-10-17,35.5,31.0,14.0,4.5,6.0,0.0,0.0,0.0,4.0,1636.0,allensbach,FF
2012-09-26,34.0,30.0,14.0,5.5,6.5,0.0,0.0,0.0,4.5,1558.0,allensbach,FF
2012-08-22,35.0,28.0,15.0,5.5,6.0,0.0,0.0,0.0,4.0,1642.0,allensbach,FF
2012-07-18,36.0,27.0,14.0,6.0,6.0,0.0,0.0,0.0,4.5,1615.0,allensbach,FF
2012-06-20,34.0,28.0,15.5,5.5,5.0,0.0,0.0,0.0,4.5,1617.0,allensbach,FF
2012-05-23,35.5,30.0,14.0,4.5,5.5,0.0,0.0,0.0,3.5,1608.0,allensbach,FF
2012-04-18,34.5,28.0,14.0,3.5,7.0,0.0,0.0,0.0,3.0,1597.0,allensbach,FF
2012-03-21,35.0,30.0,16.0,3.5,7.0,0.0,0.0,0.0,3.5,1613.0,allensbach,FF
2012-02-22,36.0,28.0,15.5,4.5,7.5,0.0,0.0,0.0,3.5,1761.0,allensbach,FF
2012-01-25,35.0,29.0,16.5,4.0,7.0,0.0,0.0,0.0,4.5,1904.0,allensbach,FF
2011-12-13,34.0,30.0,16.0,4.0,7.0,0.0,0.0,0.0,4.0,1889.0,allensbach,FF
2011-11-16,32.0,30.0,17.0,4.5,8.0,0.0,0.0,0.0,4.0,1774.0,allensbach,FF
2011-10-19,31.0,30.5,17.5,4.5,7.5,0.0,0.0,0.0,3.5,1869.0,allensbach,FF
2011-09-21,33.5,28.5,19.0,5.0,8.0,0.0,0.0,0.0,6.0,1802.0,allensbach,FF
2011-08-16,33.0,29.0,20.0,4.5,7.5,0.0,0.0,0.0,6.0,1771.0,allensbach,FF
2011-07-20,34.0,27.0,20.0,5.5,7.5,0.0,0.0,0.0,6.0,1751.0,allensbach,FF
2011-06-22,34.5,27.5,21.0,4.5,7.0,0.0,0.0,0.0,5.5,1757.0,allensbach,FF
2011-05-18,33.0,27.0,22.0,5.5,6.5,0.0,0.0,0.0,6.0,1789.0,allensbach,FF
2011-04-19,32.0,28.0,23.0,5.0,7.0,0.0,0.0,0.0,5.0,1740.0,allensbach,FF
2011-03-16,36.5,29.0,15.0,6.5,8.0,0.0,0.0,0.0,5.0,1811.0,allensbach,FF
2011-02-23,36.0,28.5,16.5,6.5,7.5,0.0,0.0,0.0,5.0,1803.0,allensbach,FF
2011-01-25,34.5,27.5,18.0,5.5,8.5,0.0,0.0,0.0,6.0,1861.0,allensbach,FF
2010-12-21,34.0,28.5,18.5,6.0,8.0,0.0,0.0,0.0,5.0,1852.0,allensbach,FF
2010-11-24,32.0,27.5,19.5,6.0,9.0,0.0,0.0,0.0,6.0,1837.0,allensbach,FF
2010-10-20,30.5,28.0,20.5,5.5,9.5,0.0,0.0,0.0,6.0,1786.0,allensbach,FF
2010-09-21,32.5,29.5,18.5,6.5,8.0,0.0,0.0,0.0,5.0,1832.0,allensbach,FF
2010-08-17,31.0,32.0,17.0,6.0,8.5,0.0,0.0,0.0,5.5,1807.0,allensbach,FF
2010-07-20,31.5,31.5,15.5,6.5,9.5,0.0,0.0,0.0,5.5,1796.0,allensbach,FF
2010-06-23,32.0,29.0,15.5,7.0,11.0,0.0,0.0,0.0,5.5,1882.0,allensbach,FF
2010-05-26,32.0,28.5,14.5,8.5,10.0,0.0,0.0,0.0,6.5,1827.0,allensbach,FF
2010-04-28,35.0,27.5,13.5,9.0,9.5,0.0,0.0,0.0,5.5,1833.0,allensbach,FF
2010-03-24,36.0,25.5,13.0,9.0,11.0,0.0,0.0,0.0,5.5,1812.0,allensbach,FF
2010-02-23,37.0,23.5,13.5,10.5,10.5,0.0,0.0,0.0,5.0,1816.0,allensbach,FF
2010-01-27,34.5,25.0,11.5,13.0,11.0,0.0,0.0,0.0,5.0,1849.0,allensbach,FF
2009-12-16,34.5,24.0,11.0,13.5,12.0,0.0,0.0,0.0,5.0,1788.0,allensbach,FF
2009-11-25,35.5,23.0,11.0,14.0,11.5,0.0,0.0,0.0,5.0,1792.0,allensbach,FF
2009-10-28,35.0,23.0,10.5,14.0,12.0,0.0,0.0,0.0,5.5,1834.0,allensbach,FF
2017-09-22,36.0,22.0,8.0,10.5,9.5,10.0,0.0,0.0,4.0,1074.0,allensbach,FF
2017-09-19,36.5,22.0,8.0,11.0,9.0,10.0,0.0,0.0,3.5,1083.0,allensbach,FF
2017-09-06,38.5,24.0,7.5,10.0,8.0,8.0,0.0,0.0,4.0,1043.0,allensbach,FF
2017-08-22,39.5,24.0,7.5,10.0,8.0,7.0,0.0,0.0,4.0,1421.0,allensbach,FF
2017-07-18,39.5,25.0,7.0,9.0,9.0,7.0,0.0,0.0,3.5,1403.0,allensbach,FF
2017-06-20,40.0,24.0,7.0,10.5,8.5,6.5,0.0,0.0,3.5,1437.0,allensbach,FF
2017-05-26,37.0,26.0,8.0,9.0,8.0,8.0,0.0,0.0,4.0,1457.0,allensbach,FF
2017-04-25,36.0,31.0,7.0,6.0,9.0,7.0,0.0,0.0,4.0,1407.0,allensbach,FF
2017-03-28,34.0,33.0,7.5,6.5,8.0,7.0,0.0,0.0,4.0,1397.0,allensbach,FF
2017-02-22,33.0,30.5,8.0,7.0,8.0,8.5,0.0,0.0,5.0,1542.0,allensbach,FF
2017-01-26,36.0,23.0,9.0,7.0,9.5,11.5,0.0,0.0,4.0,1441.0,allensbach,FF
2016-12-22,35.5,22.0,10.0,7.5,9.5,10.5,0.0,0.0,5.0,1459.0,allensbach,FF
2016-11-16,34.0,23.0,11.0,7.5,9.0,10.5,0.0,0.0,5.0,1436.0,allensbach,FF
2016-10-20,33.0,22.0,12.0,7.5,9.0,12.5,0.0,0.0,4.0,1458.0,allensbach,FF
2016-09-22,33.5,24.0,11.0,7.0,7.0,12.5,0.0,0.0,5.0,1407.0,allensbach,FF
2016-08-24,34.5,23.0,11.5,7.5,9.0,10.0,0.0,0.0,4.5,1496.0,allensbach,FF
2016-07-21,35.5,22.5,12.0,7.0,9.5,9.5,0.0,0.0,4.0,1466.0,allensbach,FF
2016-06-15,33.5,21.0,12.0,8.0,9.0,11.5,0.0,0.0,5.0,1396.0,allensbach,FF
2016-05-17,33.5,21.0,11.5,8.0,9.0,12.5,0.0,0.0,4.5,1474.0,allensbach,FF
2016-04-20,33.5,23.0,11.0,8.0,9.0,10.5,0.0,0.0,5.0,1388.0,allensbach,FF
2016-03-18,35.0,24.5,10.0,7.0,9.0,10.5,0.0,0.0,4.0,1456.0,allensbach,FF
2016-02-17,33.5,24.0,10.0,7.0,10.0,10.5,0.0,0.0,5.0,1521.0,allensbach,FF
2016-01-26,35.0,25.0,9.0,6.5,9.5,10.0,0.0,0.0,5.0,1431.0,allensbach,FF
2015-12-16,38.0,26.0,9.5,5.0,8.5,8.0,0.0,0.0,5.0,1457.0,allensbach,FF
2015-11-19,37.5,26.0,9.5,5.5,9.5,7.0,0.0,0.0,5.0,1448.0,allensbach,FF
2015-10-20,38.0,26.0,9.5,5.5,9.0,7.0,0.0,0.0,5.0,1400.0,allensbach,FF
2015-09-16,42.0,25.5,9.5,6.0,8.5,3.5,0.0,0.0,5.0,1400.0,allensbach,FF
2015-08-19,41.5,26.0,9.5,5.5,9.0,3.5,0.0,0.0,5.0,1400.0,allensbach,FF
2015-07-16,40.5,25.5,10.0,5.5,9.5,4.0,0.0,0.0,5.0,1200.0,allensbach,FF
2015-06-18,41.5,26.0,10.0,5.0,8.5,4.0,0.0,0.0,5.0,1400.0,allensbach,FF
2015-05-21,41.5,25.5,9.5,5.0,9.0,5.0,0.0,0.0,4.5,1450.0,allensbach,FF
2015-04-16,40.5,26.5,9.5,5.0,8.5,6.0,0.0,0.0,4.0,1430.0,allensbach,FF
2015-03-19,41.5,26.0,9.5,5.0,8.0,6.0,0.0,0.0,4.0,1500.0,allensbach,FF
2015-02-19,41.0,25.5,9.5,5.0,9.0,6.0,0.0,0.0,4.0,1400.0,allensbach,FF
2015-01-28,41.5,25.0,10.5,4.0,8.5,6.0,0.0,0.0,4.5,1455.0,allensbach,FF
2014-12-17,40.5,26.0,9.5,3.5,8.5,7.0,0.0,0.0,5.0,1505.0,allensbach,FF
2014-11-19,40.5,27.0,9.5,3.5,8.0,6.5,0.0,0.0,5.0,,allensbach,FF
2014-10-21,39.5,26.0,10.5,3.0,8.5,7.5,0.0,0.0,5.0,,allensbach,FF
2014-09-17,41.0,25.5,10.0,4.0,8.5,6.5,0.0,0.0,4.5,,allensbach,FF
2014-08-20,41.0,26.5,10.0,3.0,8.0,6.5,0.0,0.0,5.0,,allensbach,FF
2014-07-16,40.5,25.0,11.0,3.5,8.5,6.0,0.0,0.0,5.5,,allensbach,FF
2014-06-20,40.0,26.0,10.0,4.0,8.0,6.0,0.0,0.0,6.0,,allensbach,FF
2014-05-14,39.5,26.0,10.5,5.0,8.0,5.5,0.0,0.0,5.5,,allensbach,FF
2014-04-16,40.0,26.5,11.0,4.5,8.0,5.0,0.0,0.0,5.0,1571.0,allensbach,FF
2014-03-19,40.5,25.0,10.0,5.0,9.0,5.0,0.0,0.0,5.5,,allensbach,FF
2014-02-20,40.0,26.5,10.5,4.0,9.0,5.0,0.0,0.0,5.0,,allensbach,FF
2014-01-29,40.0,26.0,10.0,5.0,8.5,5.0,0.0,0.0,5.5,,allensbach,FF
2013-12-19,41.5,25.5,10.5,4.0,9.0,4.5,0.0,0.0,5.0,,allensbach,FF
2013-11-27,40.0,26.5,10.0,4.0,9.5,5.0,0.0,0.0,5.0,,allensbach,FF
2013-10-23,41.0,25.0,9.0,5.0,9.0,5.5,0.0,0.0,5.5,,allensbach,FF
2026-08-06,21.0,12.0,15.0,4.0,11.0,28.0,0.0,0.0,9.0,1297.0,dimap,TOM
2026-07-02,22.0,12.0,15.0,4.0,11.0,27.0,0.0,0.0,9.0,1317.0,dimap,TOM
2026-06-03,23.0,13.0,14.0,4.0,10.0,27.0,0.0,3.0,6.0,1326.0,dimap,TOM
2026-05-07,24.0,12.0,15.0,4.0,10.0,27.0,0.0,3.0,5.0,1303.0,dimap,TOM
2026-04-01,26.0,12.0,14.0,3.0,10.0,25.0,0.0,3.0,7.0,1316.0,dimap,TOM
2026-03-05,28.0,14.0,13.0,0.0,9.0,23.0,0.0,4.0,9.0,1317.0,dimap,TOM
2026-02-05,26.0,15.0,12.0,3.0,10.0,24.0,0.0,3.0,7.0,1319.0,dimap,TOM
2026-01-08,28.0,13.0,12.0,3.0,10.0,25.0,0.0,3.0,6.0,1323.0,dimap,TOM
2025-12-04,27.0,14.0,12.0,3.0,10.0,25.0,0.0,4.0,5.0,1306.0,dimap,TOM
2025-11-06,27.0,14.0,12.0,3.0,10.0,26.0,0.0,3.0,5.0,1300.0,dimap,TOM
2025-10-02,26.0,14.0,12.0,3.0,10.0,26.0,0.0,3.0,6.0,1306.0,dimap,TOM
2025-09-03,27.0,14.0,11.0,3.0,10.0,25.0,0.0,4.0,6.0,1342.0,dimap,TOM
2025-08-07,27.0,13.0,12.0,4.0,10.0,24.0,0.0,3.0,7.0,1321.0,dimap,TOM
2025-07-03,30.0,13.0,12.0,3.0,10.0,23.0,0.0,4.0,5.0,1312.0,dimap,TOM
2025-06-04,29.0,15.0,12.0,4.0,9.0,23.0,0.0,4.0,4.0,1292.0,dimap,TOM
2025-05-07,27.0,16.0,11.0,4.0,10.0,23.0,0.0,4.0,5.0,1325.0,dimap,TOM
2025-04-03,26.0,16.0,11.0,4.0,10.0,24.0,0.0,4.0,5.0,1334.0,dimap,TOM
2025-03-06,29.0,16.0,12.0,3.0,9.0,21.0,0.0,5.0,5.0,1325.0,dimap,TOM
2025-02-13,32.0,14.0,14.0,4.0,6.0,21.0,0.0,4.5,4.5,1579.0,dimap,TOM
2025-02-06,31.0,15.0,14.0,4.0,5.0,21.0,0.0,4.0,6.0,1302.0,dimap,TOM
2025-01-30,30.0,15.0,15.0,4.0,5.0,20.0,0.0,4.0,7.0,1336.0,dimap,TOM
2025-01-09,31.0,15.0,14.0,4.0,4.0,20.0,0.0,5.0,7.0,1323.0,dimap,TOM
2024-12-19,33.0,14.0,14.0,3.0,3.0,19.0,0.0,5.0,9.0,1336.0,dimap,TOM
2024-12-05,32.0,16.0,14.0,4.0,3.0,18.0,0.0,5.0,8.0,1307.0,dimap,TOM
2024-11-21,33.0,14.0,14.0,4.0,3.0,19.0,0.0,6.0,7.0,1318.0,dimap,TOM
2024-11-07,34.0,16.0,12.0,5.0,0.0,18.0,0.0,6.0,9.0,1065.0,dimap,TOM
2024-10-31,34.0,16.0,11.0,4.0,0.0,17.0,0.0,6.0,12.0,1333.0,dimap,TOM
2024-10-10,31.0,16.0,13.0,3.0,3.0,17.0,3.0,8.0,6.0,1321.0,dimap,TOM
2024-09-05,33.0,15.0,11.0,4.0,3.0,17.0,0.0,8.0,9.0,1309.0,dimap,TOM
2024-08-08,32.0,15.0,12.0,5.0,0.0,16.0,0.0,9.0,11.0,1311.0,dimap,TOM
2024-07-04,31.0,14.0,13.0,5.0,3.0,17.0,0.0,8.0,9.0,1294.0,dimap,TOM
2024-05-30,31.0,15.0,14.0,4.0,3.0,18.0,3.0,5.0,7.0,1479.0,dimap,TOM
2024-05-02,31.0,15.0,15.0,5.0,0.0,18.0,0.0,5.0,11.0,1280.0,dimap,TOM
2024-04-04,30.0,15.0,15.0,4.0,3.0,18.0,3.0,5.0,7.0,1304.0,dimap,TOM
2024-03-07,29.0,16.0,14.0,5.0,3.0,19.0,0.0,6.0,8.0,1288.0,dimap,TOM
2024-02-01,30.0,16.0,14.0,4.0,3.0,19.0,0.0,5.0,9.0,1303.0,dimap,TOM
2024-01-04,31.0,14.0,13.0,5.0,4.0,22.0,3.0,0.0,8.0,1321.0,dimap,TOM
2023-12-21,32.0,14.0,14.0,5.0,3.0,21.0,4.0,0.0,7.0,1210.0,dimap,TOM
2023-12-07,32.0,14.0,15.0,4.0,3.0,21.0,3.0,0.0,8.0,1364.0,dimap,TOM
2023-11-09,30.0,15.0,15.0,5.0,4.0,21.0,3.0,0.0,7.0,1195.0,dimap,TOM
2023-11-02,30.0,16.0,14.0,4.0,5.0,22.0,3.0,0.0,6.0,1314.0,dimap,TOM
2023-10-12,29.0,15.0,13.0,5.0,4.0,23.0,4.0,0.0,7.0,1203.0,dimap,TOM
2023-09-28,28.0,16.0,14.0,6.0,4.0,22.0,3.0,0.0,7.0,1302.0,dimap,TOM
2023-09-14,28.0,16.0,15.0,7.0,4.0,22.0,0.0,0.0,8.0,1222.0,dimap,TOM
2023-08-31,29.0,16.0,14.0,6.0,4.0,22.0,0.0,0.0,9.0,1310.0,dimap,TOM
2023-08-17,27.0,17.0,14.0,7.0,4.0,21.0,0.0,0.0,10.0,1216.0,dimap,TOM
2023-08-03,27.0,17.0,15.0,7.0,4.0,21.0,0.0,0.0,9.0,1297.0,dimap,TOM
2023-07-20,28.0,18.0,13.0,7.0,4.0,20.0,0.0,0.0,10.0,1235.0,dimap,TOM
2023-07-06,28.0,18.0,14.0,7.0,4.0,20.0,0.0,0.0,9.0,1305.0,dimap,TOM
2023-06-22,29.0,17.0,15.0,6.0,4.0,19.0,0.0,0.0,10.0,1191.0,dimap,TOM
2023-06-01,29.0,18.0,15.0,7.0,4.0,18.0,0.0,0.0,9.0,1302.0,dimap,TOM
2023-05-11,28.0,18.0,16.0,8.0,5.0,16.0,0.0,0.0,9.0,1220.0,dimap,TOM
2023-05-04,30.0,17.0,16.0,7.0,5.0,16.0,0.0,0.0,9.0,1360.0,dimap,TOM
2023-04-13,29.0,19.0,17.0,7.0,4.0,15.0,0.0,0.0,9.0,1204.0,dimap,TOM
2023-04-06,30.0,18.0,17.0,7.0,4.0,15.0,0.0,0.0,9.0,1304.0,dimap,TOM
2023-03-16,30.0,18.0,16.0,7.0,5.0,15.0,0.0,0.0,9.0,1215.0,dimap,TOM
2023-03-02,31.0,18.0,17.0,6.0,5.0,14.0,0.0,0.0,9.0,1311.0,dimap,TOM
2023-02-16,29.0,19.0,17.0,6.0,5.0,15.0,0.0,0.0,9.0,1216.0,dimap,TOM
2023-02-02,27.0,20.0,18.0,7.0,4.0,15.0,0.0,0.0,9.0,1328.0,dimap,TOM
2023-01-19,29.0,19.0,19.0,6.0,4.0,14.0,0.0,0.0,9.0,1211.0,dimap,TOM
2023-01-05,29.0,18.0,19.0,6.0,5.0,15.0,0.0,0.0,8.0,1314.0,dimap,TOM
2022-12-08,29.0,18.0,18.0,6.0,5.0,15.0,0.0,0.0,9.0,1259.0,dimap,TOM
2022-12-01,30.0,18.0,18.0,5.0,5.0,15.0,0.0,0.0,9.0,1318.0,dimap,TOM
2022-11-10,28.0,18.0,19.0,7.0,4.0,14.0,0.0,0.0,10.0,1225.0,dimap,TOM
2022-11-03,28.0,19.0,19.0,6.0,5.0,14.0,0.0,0.0,9.0,1307.0,dimap,TOM
2022-10-13,26.0,19.0,20.0,6.0,5.0,15.0,0.0,0.0,9.0,1225.0,dimap,TOM
2022-10-06,28.0,17.0,19.0,7.0,5.0,15.0,0.0,0.0,9.0,1307.0,dimap,TOM
2022-09-15,28.0,17.0,21.0,7.0,5.0,14.0,0.0,0.0,8.0,1224.0,dimap,TOM
2022-09-01,27.0,17.0,22.0,8.0,5.0,13.0,0.0,0.0,8.0,1324.0,dimap,TOM
2022-08-18,28.0,18.0,23.0,7.0,4.0,12.0,0.0,0.0,8.0,1273.0,dimap,TOM
2022-08-04,28.0,17.0,23.0,7.0,4.0,13.0,0.0,0.0,8.0,1313.0,dimap,TOM
2022-07-21,27.0,19.0,22.0,7.0,4.0,12.0,0.0,0.0,9.0,1210.0,dimap,TOM
2022-07-07,27.0,19.0,23.0,8.0,4.0,11.0,0.0,0.0,8.0,1327.0,dimap,TOM
2022-06-23,26.0,20.0,23.0,8.0,4.0,12.0,0.0,0.0,7.0,1248.0,dimap,TOM
2022-06-02,27.0,21.0,21.0,8.0,4.0,11.0,0.0,0.0,8.0,1337.0,dimap,TOM
2022-05-12,26.0,22.0,20.0,8.0,4.0,11.0,0.0,0.0,9.0,1226.0,dimap,TOM
2022-04-28,26.0,24.0,18.0,9.0,3.0,11.0,0.0,0.0,9.0,1314.0,dimap,TOM
2022-04-14,26.0,24.0,18.0,8.0,4.0,11.0,0.0,0.0,9.0,1226.0,dimap,TOM
2022-04-07,25.0,24.0,19.0,9.0,4.0,11.0,0.0,0.0,8.0,1325.0,dimap,TOM
2022-03-17,26.0,25.0,17.0,9.0,4.0,11.0,0.0,0.0,8.0,1254.0,dimap,TOM
2022-03-03,26.0,25.0,16.0,9.0,5.0,11.0,0.0,0.0,8.0,1320.0,dimap,TOM
2022-02-17,26.0,24.0,15.0,9.0,5.0,12.0,0.0,0.0,9.0,1202.0,dimap,TOM
2022-02-03,27.0,22.0,16.0,10.0,5.0,12.0,0.0,0.0,8.0,1339.0,dimap,TOM
2022-01-20,24.0,25.0,16.0,10.0,5.0,12.0,0.0,0.0,8.0,1424.0,dimap,TOM
2022-01-06,23.0,26.0,16.0,11.0,5.0,11.0,0.0,0.0,8.0,1325.0,dimap,TOM
2021-12-09,23.0,26.0,16.0,12.0,5.0,11.0,0.0,0.0,7.0,1266.0,dimap,TOM
2021-12-02,23.0,25.0,17.0,12.0,5.0,11.0,0.0,0.0,7.0,1316.0,dimap,TOM
2021-11-25,21.0,25.0,17.0,13.0,5.0,11.0,0.0,0.0,8.0,1239.0,dimap,TOM
2021-11-04,21.0,27.0,16.0,13.0,5.0,10.0,0.0,0.0,8.0,1329.0,dimap,TOM
2021-10-28,22.0,26.0,16.0,13.0,4.0,10.0,0.0,0.0,9.0,1239.0,dimap,TOM
2021-09-16,22.0,26.0,15.0,11.0,6.0,11.0,3.0,0.0,6.0,1512.0,dimap,TOM
2021-09-02,20.0,25.0,16.0,13.0,6.0,12.0,0.0,0.0,8.0,1337.0,dimap,TOM
2021-08-19,23.0,21.0,17.0,13.0,7.0,11.0,0.0,0.0,8.0,1219.0,dimap,TOM
2021-08-05,27.0,18.0,19.0,12.0,6.0,10.0,0.0,0.0,8.0,1312.0,dimap,TOM
2021-07-22,29.0,16.0,19.0,12.0,6.0,10.0,0.0,0.0,8.0,1188.0,dimap,TOM
2021-07-01,28.0,15.0,20.0,11.0,7.0,11.0,0.0,0.0,8.0,1317.0,dimap,TOM
2021-06-24,28.0,15.0,21.0,11.0,6.0,12.0,3.0,0.0,4.0,1217.0,dimap,TOM
2021-06-10,28.0,14.0,20.0,12.0,7.0,12.0,0.0,0.0,7.0,1316.0,dimap,TOM
2021-05-13,24.0,15.0,25.0,12.0,7.0,11.0,0.0,0.0,6.0,1198.0,dimap,TOM
2021-05-06,23.0,14.0,26.0,11.0,6.0,12.0,3.0,0.0,5.0,1351.0,dimap,TOM
2021-04-15,28.0,15.0,21.0,11.0,7.0,11.0,0.0,0.0,7.0,1174.0,dimap,TOM
2021-04-01,27.0,16.0,22.0,9.0,7.0,11.0,0.0,0.0,8.0,1348.0,dimap,TOM
2021-03-18,29.0,17.0,20.0,9.0,7.0,11.0,0.0,0.0,7.0,1207.0,dimap,TOM
2021-03-04,33.0,16.0,20.0,7.0,7.0,11.0,0.0,0.0,6.0,1296.0,dimap,TOM
2021-02-18,33.0,16.0,20.0,8.0,6.0,11.0,0.0,0.0,6.0,1025.0,dimap,TOM
2021-02-04,34.0,15.0,21.0,8.0,6.0,10.0,0.0,0.0,6.0,1503.0,dimap,TOM
2021-01-21,34.0,15.0,21.0,7.0,6.0,10.0,0.0,0.0,7.0,1027.0,dimap,TOM
2021-01-07,35.0,14.0,21.0,7.0,7.0,10.0,0.0,0.0,6.0,1520.0,dimap,TOM
2020-12-10,36.0,16.0,20.0,6.0,7.0,9.0,0.0,0.0,6.0,1004.0,dimap,TOM
2020-12-03,36.0,15.0,21.0,6.0,7.0,10.0,0.0,0.0,5.0,1507.0,dimap,TOM
2020-11-26,35.0,15.0,21.0,7.0,7.0,11.0,0.0,0.0,4.0,1047.0,dimap,TOM
2020-11-12,36.0,15.0,20.0,6.0,7.0,10.0,0.0,0.0,6.0,1504.0,dimap,TOM
2020-10-15,35.0,15.0,20.0,6.0,7.0,11.0,0.0,0.0,6.0,1038.0,dimap,TOM
2020-10-01,35.0,15.0,21.0,6.0,8.0,10.0,0.0,0.0,5.0,1501.0,dimap,TOM
2020-09-17,36.0,16.0,20.0,5.0,8.0,10.0,0.0,0.0,5.0,1051.0,dimap,TOM
2020-09-03,36.0,17.0,19.0,6.0,7.0,10.0,0.0,0.0,5.0,1527.0,dimap,TOM
2020-08-20,37.0,16.0,17.0,6.0,8.0,10.0,0.0,0.0,6.0,1065.0,dimap,TOM
2020-08-06,38.0,15.0,18.0,6.0,7.0,11.0,0.0,0.0,5.0,1511.0,dimap,TOM
2020-07-23,37.0,14.0,20.0,5.0,7.0,11.0,0.0,0.0,6.0,1064.0,dimap,TOM
2020-07-02,37.0,16.0,20.0,5.0,7.0,10.0,0.0,0.0,5.0,1503.0,dimap,TOM
2020-06-25,37.0,16.0,20.0,5.0,7.0,10.0,0.0,0.0,5.0,1068.0,dimap,TOM
2020-06-04,38.0,15.0,19.0,6.0,8.0,9.0,0.0,0.0,5.0,1505.0,dimap,TOM
2020-05-14,38.0,15.0,18.0,6.0,7.0,10.0,0.0,0.0,6.0,1074.0,dimap,TOM
2020-05-07,39.0,16.0,18.0,5.0,8.0,9.0,0.0,0.0,5.0,1503.0,dimap,TOM
2020-04-16,38.0,17.0,19.0,5.0,7.0,9.0,0.0,0.0,5.0,1057.0,dimap,TOM
2020-04-02,34.0,16.0,22.0,5.0,7.0,10.0,0.0,0.0,6.0,1502.0,dimap,TOM
2020-03-19,30.0,14.0,23.0,7.0,9.0,10.0,0.0,0.0,7.0,1035.0,dimap,TOM
2020-03-05,27.0,16.0,23.0,6.0,9.0,12.0,0.0,0.0,7.0,1502.0,dimap,TOM
2020-02-13,26.0,16.0,22.0,7.0,9.0,14.0,0.0,0.0,6.0,1007.0,dimap,TOM
2020-02-06,27.0,14.0,22.0,8.0,9.0,14.0,0.0,0.0,6.0,1503.0,dimap,TOM
2020-01-23,26.0,14.0,24.0,8.0,8.0,14.0,0.0,0.0,6.0,1043.0,dimap,TOM
2020-01-09,27.0,13.0,23.0,9.0,8.0,14.0,0.0,0.0,6.0,1506.0,dimap,TOM
2019-12-12,27.0,14.0,21.0,8.0,8.0,15.0,0.0,0.0,7.0,1038.0,dimap,TOM
2019-12-05,25.0,13.0,23.0,9.0,8.0,15.0,0.0,0.0,7.0,1507.0,dimap,TOM
2019-11-14,25.0,15.0,22.0,7.0,9.0,14.0,0.0,0.0,8.0,1046.0,dimap,TOM
2019-11-07,26.0,14.0,22.0,8.0,9.0,14.0,0.0,0.0,7.0,1507.0,dimap,TOM
2019-10-17,28.0,14.0,22.0,7.0,8.0,14.0,0.0,0.0,7.0,1062.0,dimap,TOM
2019-10-10,28.0,13.0,24.0,7.0,8.0,14.0,0.0,0.0,6.0,1504.0,dimap,TOM
2019-09-19,27.0,14.0,23.0,8.0,8.0,14.0,0.0,0.0,6.0,1067.0,dimap,TOM
2019-09-05,27.0,14.0,23.0,7.0,7.0,15.0,0.0,0.0,7.0,1514.0,dimap,TOM
